arm,completed_epoch,step,metric,value,population,source
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_bc::ct_epoch_core_loss,0.38569292426109314,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_bc
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_center::ct_epoch_core_loss,0.109165258705616,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_center::ct_epoch_core_loss,0.07824404537677765,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_center_aux::ct_epoch_core_loss,0.39351537823677063,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center_aux
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_center_aux::ct_epoch_core_loss,0.28812548518180847,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center_aux
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_center_motion::ct_epoch_core_loss,0.2379702925682068,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center_motion
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_center_motion::ct_epoch_core_loss,0.1633097529411316,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center_motion
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_center_ref::ct_epoch_core_loss,0.20012535154819489,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center_ref
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_center_ref::ct_epoch_core_loss,0.14019648730754852,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_center_ref
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_motion_cls::ct_epoch_core_loss,0.4046320617198944,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_motion_cls
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_motion_cls::ct_epoch_core_loss,0.35668373107910156,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_motion_cls
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_plugin_transaction::ct_epoch_core_loss,0.0,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_plugin_transaction
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_plugin_transaction::ct_epoch_core_loss,0.0,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_plugin_transaction
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_seg::ct_epoch_core_loss,0.1860111951828003,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_seg
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_seg::ct_epoch_core_loss,0.10938067734241486,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_seg
full_cfc,1,50687,ct_epoch_core_loss_observation/loss_total::ct_epoch_core_loss,2.3095481395721436,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_total
full_cfc,2,101374,ct_epoch_core_loss_observation/loss_total::ct_epoch_core_loss,1.5501227378845215,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/loss_total
full_cfc,1,50687,ct_epoch_core_loss_observation/rows::ct_epoch_core_loss,810992.0,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/rows
full_cfc,2,101374,ct_epoch_core_loss_observation/rows::ct_epoch_core_loss,810992.0,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/rows
full_cfc,1,50687,ct_epoch_core_loss_observation/transactions::ct_epoch_core_loss,50687.0,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/transactions
full_cfc,2,101374,ct_epoch_core_loss_observation/transactions::ct_epoch_core_loss,50687.0,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_observation/transactions
full_cfc,1,50687,ct_epoch_h3_sampling_candidate_events::ct_epoch_h3_sampling,5977.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_candidate_events
full_cfc,2,101374,ct_epoch_h3_sampling_candidate_events::ct_epoch_h3_sampling,5977.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_candidate_events
full_cfc,1,50687,ct_epoch_h3_sampling_executed_events::ct_epoch_h3_sampling,199.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_executed_events
full_cfc,2,101374,ct_epoch_h3_sampling_executed_events::ct_epoch_h3_sampling,205.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_executed_events
full_cfc,1,50687,ct_epoch_h3_sampling_not_sampled_events::ct_epoch_h3_sampling,5420.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_not_sampled_events
full_cfc,2,101374,ct_epoch_h3_sampling_not_sampled_events::ct_epoch_h3_sampling,5358.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_not_sampled_events
full_cfc,1,50687,ct_epoch_h3_sampling_precision_gain_sum::ct_epoch_h3_sampling,-18.512500762939453,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_precision_gain_sum
full_cfc,2,101374,ct_epoch_h3_sampling_precision_gain_sum::ct_epoch_h3_sampling,-26.30000114440918,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_precision_gain_sum
full_cfc,1,50687,ct_epoch_h3_sampling_sampled_events::ct_epoch_h3_sampling,557.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_sampled_events
full_cfc,2,101374,ct_epoch_h3_sampling_sampled_events::ct_epoch_h3_sampling,619.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_sampled_events
full_cfc,1,50687,ct_epoch_h3_sampling_scheduled_events::ct_epoch_h3_sampling,5977.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_scheduled_events
full_cfc,2,101374,ct_epoch_h3_sampling_scheduled_events::ct_epoch_h3_sampling,5977.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_scheduled_events
full_cfc,1,50687,ct_epoch_h3_sampling_success_gain_sum::ct_epoch_h3_sampling,-20.649999618530273,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_success_gain_sum
full_cfc,2,101374,ct_epoch_h3_sampling_success_gain_sum::ct_epoch_h3_sampling,-33.125,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_success_gain_sum
full_cfc,1,50687,ct_epoch_h3_sampling_valid_events::ct_epoch_h3_sampling,199.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_valid_events
full_cfc,2,101374,ct_epoch_h3_sampling_valid_events::ct_epoch_h3_sampling,205.0,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_valid_events
full_cfc,1,50687,ct_epoch_h3_sampling_valid_precision_gain_mean::ct_epoch_h3_sampling,-0.09302763640880585,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_valid_precision_gain_mean
full_cfc,2,101374,ct_epoch_h3_sampling_valid_precision_gain_mean::ct_epoch_h3_sampling,-0.12829267978668213,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_valid_precision_gain_mean
full_cfc,1,50687,ct_epoch_h3_sampling_valid_success_gain_mean::ct_epoch_h3_sampling,-0.10376884043216705,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_valid_success_gain_mean
full_cfc,2,101374,ct_epoch_h3_sampling_valid_success_gain_mean::ct_epoch_h3_sampling,-0.16158536076545715,sampled_diagnostic,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_h3_sampling_valid_success_gain_mean
full_cfc,1,50686,seg_acc_background/train_epoch,0.8152865767478943,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,2,101373,seg_acc_background/train_epoch,0.9109581708908081,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,1,50686,seg_acc_foreground/train_epoch,0.9749569296836853,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,2,101373,seg_acc_foreground/train_epoch,0.9833188652992249,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,1,50686,motion_acc_static/train_epoch,0.9690867066383362,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,2,101373,motion_acc_static/train_epoch,0.976233959197998,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,1,50686,motion_acc_dynamic/train_epoch,0.513556182384491,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_cfc,2,101373,motion_acc_dynamic/train_epoch,0.5778781175613403,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/events.out.tfevents.1789065145.tesla-a40-2.163139.0
full_gru,1,50687,ct_epoch_calibration_sampled_harm_sampled_rows::ct_epoch_calibration_sampled,705.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_harm_sampled_rows
full_gru,2,101374,ct_epoch_calibration_sampled_harm_sampled_rows::ct_epoch_calibration_sampled,682.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_harm_sampled_rows
full_gru,1,50687,ct_epoch_calibration_sampled_help_sampled_rows::ct_epoch_calibration_sampled,705.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_help_sampled_rows
full_gru,2,101374,ct_epoch_calibration_sampled_help_sampled_rows::ct_epoch_calibration_sampled,682.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_help_sampled_rows
full_gru,1,50687,ct_epoch_calibration_sampled_presence_sampled_rows::ct_epoch_calibration_sampled,705.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_presence_sampled_rows
full_gru,2,101374,ct_epoch_calibration_sampled_presence_sampled_rows::ct_epoch_calibration_sampled,682.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_presence_sampled_rows
full_gru,1,50687,ct_epoch_calibration_sampled_sample_interval::ct_epoch_calibration_sampled,100.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sample_interval
full_gru,2,101374,ct_epoch_calibration_sampled_sample_interval::ct_epoch_calibration_sampled,100.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sample_interval
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean::ct_epoch_calibration_sampled,-0.11304964870214462,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean::ct_epoch_calibration_sampled,-0.13060851395130157,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_precision_gain_mean
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean::ct_epoch_calibration_sampled,-0.13531915843486786,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean::ct_epoch_calibration_sampled,-0.15953078866004944,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_success_gain_mean
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean::ct_epoch_calibration_sampled,-0.12418439984321594,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean::ct_epoch_calibration_sampled,-0.1450696438550949,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_bounded_utility_gain_mean
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_ap::ct_epoch_calibration_sampled,0.8611412048339844,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_ap
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_ap::ct_epoch_calibration_sampled,0.9040724039077759,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_ap
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_auprc::ct_epoch_calibration_sampled,0.8611412048339844,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auprc
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_auprc::ct_epoch_calibration_sampled,0.9040724039077759,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auprc
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_auroc::ct_epoch_calibration_sampled,0.8297691941261292,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auroc
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_auroc::ct_epoch_calibration_sampled,0.8517643213272095,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_auroc
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence::ct_epoch_calibration_sampled,0.14676378667354584,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence::ct_epoch_calibration_sampled,0.12561386823654175,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_confidence
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count::ct_epoch_calibration_sampled,60.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count::ct_epoch_calibration_sampled,56.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate::ct_epoch_calibration_sampled,0.15000000596046448,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate::ct_epoch_calibration_sampled,0.1607142835855484,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin0_positive_rate
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence::ct_epoch_calibration_sampled,0.3008810579776764,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence::ct_epoch_calibration_sampled,0.30053427815437317,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_confidence
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count::ct_epoch_calibration_sampled,143.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count::ct_epoch_calibration_sampled,127.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate::ct_epoch_calibration_sampled,0.251748263835907,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate::ct_epoch_calibration_sampled,0.23622047901153564,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin1_positive_rate
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence::ct_epoch_calibration_sampled,0.4851732850074768,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence::ct_epoch_calibration_sampled,0.4969993829727173,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_confidence
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count::ct_epoch_calibration_sampled,141.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count::ct_epoch_calibration_sampled,90.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate::ct_epoch_calibration_sampled,0.43971630930900574,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate::ct_epoch_calibration_sampled,0.47777777910232544,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin2_positive_rate
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence::ct_epoch_calibration_sampled,0.7215372323989868,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence::ct_epoch_calibration_sampled,0.711904764175415,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_confidence
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count::ct_epoch_calibration_sampled,127.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count::ct_epoch_calibration_sampled,110.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate::ct_epoch_calibration_sampled,0.7322834730148315,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate::ct_epoch_calibration_sampled,0.699999988079071,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin3_positive_rate
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence::ct_epoch_calibration_sampled,0.8761411905288696,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence::ct_epoch_calibration_sampled,0.8965752720832825,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_confidence
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_count::ct_epoch_calibration_sampled,234.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_harm_calibration_bin4_count
