run,tracklet_key,success,precision,mean_iou,mean_center_error,frame_count,empty_fallback_count,failure_count,max_failure_streak,first_failure_frame_index,first_failure_source_frame_index,first_persistent_failure_frame_index,first_persistent_failure_source_frame_index,path_variance_count,path_center_gap_mean,path_yaw_gap_mean
A1,720ca55c654a4ac8bfe9babd1c1072be,68.5,82.6,0.6885479760044012,0.34490197970549985,25,0,0,0,,,,,0,,
A1,63510eb8f6ed4b3189002b1f2648ea1f,39.42307692307692,58.557692307692314,0.38947531813364783,0.830867200619112,26,1,0,0,,,,,0,,
A1,6dafc154a9ef43ff8fd680620dc90433,62.5,61.29629629629629,0.627253524183663,0.7706989673265158,27,0,0,0,,,,,0,,
A1,e2878e5b8aa849a18e39baee3f3440bd,51.28048780487805,47.80487804878049,0.5116623336499716,1.0754971949207681,41,0,6,6,35,35,35,35,0,,
A1,11a08ff383a6451bbda6b9af56cfa6e2,59.03225806451613,60.16129032258064,0.5951759882657318,0.7911907682191978,31,0,0,0,,,,,0,,
A1,0cfdfb5bbe8a41268271e24f2edefb9c,52.80487804878049,75.1219512195122,0.5285045270574609,0.5048779487833771,41,9,0,0,,,,,0,,
A1,1a018f3bcdea44f9ab60912938495032,4.935897435897436,2.5641025641025643,0.02564102564102321,20.107269777202507,39,22,38,38,1,1,1,1,0,,
A1,f987ba5f8e6243889a731f8cffe1934b,37.121212121212125,39.16666666666668,0.3593310757615679,5.039197974663917,33,4,17,17,16,16,16,16,0,,
A1,64b22104a573415a8c860fc22214619c,23.125,38.03571428571429,0.22599924300565083,2.0559436292865145,28,2,5,5,23,23,23,23,0,,
A1,98eef3fdea464efd92fb6aaf0ebe8c9a,12.500000000000004,26.249999999999996,0.11725237049991233,3.3483521176762414,28,5,9,9,19,19,19,19,0,,
A1,e5cabb9d6b474377a206feab4ec64d3f,58.5,82.25,0.591508883856946,0.36072504716313564,10,0,0,0,,,,,0,,
A1,64ce64c25d424c3088db384021d8dbb3,79.16666666666667,87.08333333333333,0.7866861461254003,0.24166483599266705,6,0,0,0,,,,,0,,
A1,3eff2b1ecf29497e9967dd21509431fe,50.357142857142854,71.60714285714286,0.5013531921838043,0.5631777244205617,14,0,0,0,,,,,0,,
A1,65acd0cbce474d9cb2eef362a1b279be,62.682926829268304,72.4390243902439,0.623704355574106,0.5635297697044103,41,3,0,0,,,,,0,,
A1,a9916751b03c494dafa2eddc4496e702,62.40384615384615,59.51923076923077,0.6268584496086027,0.810586301680587,26,0,0,0,,,,,0,,
A1,bbe3bc5ca1434a2ea802f5ed5062785e,66.5,72.2,0.6589127950456992,0.5605489528287277,25,0,0,0,,,,,0,,
A1,6786acf4f6b644639d550c608785320f,32.5,31.499999999999993,0.32620106744647503,1.4466395735941886,35,0,9,9,26,26,26,26,0,,
A1,856aeb4fa2024f1284c6290a44e9dec5,56.01351351351354,63.51351351351352,0.5626223016235108,0.7294365105880671,37,0,0,0,,,,,0,,
A1,29d3fb54f8b746118133456815b12eeb,73.63636363636364,78.97727272727273,0.7391138026651237,0.42181471620175626,22,0,0,0,,,,,0,,
A1,2197057ff31949819b309f2c7ec9a113,56.91176470588235,53.529411764705884,0.5696211250084965,0.9314670439046955,34,0,1,1,33,33,,,0,,
A1,29f69a7cb2c544c8a5ef26437a48e021,53.5483870967742,70.48387096774192,0.5346981841877534,0.5942195683527887,31,0,0,0,,,,,0,,
A1,a661e4cd1f644266a8307b4948082ae7,55.833333333333336,72.57575757575758,0.5630823491799506,0.5496692011069872,33,0,0,0,,,,,0,,
A1,9ca01ff2a1b54d2eafaed768e58783ad,46.61764705882353,56.544117647058826,0.4616365586037476,0.866569956107265,34,0,0,0,,,,,0,,
A1,a1cc58fdb3fa4a0097a315a77ce1be90,43.47222222222222,60.69444444444444,0.43386140856189764,0.7958203616887984,18,0,0,0,,,,,0,,
A1,307a3275c31f452eb9c7c66636c7bb27,33.15789473684211,20.6578947368421,0.33244366470520764,1.8724005993388004,19,0,15,15,4,4,4,4,0,,
A1,d71462c2ae74472bae3adbf7a41b2fc7,41.15853658536586,55.85365853658536,0.40697731241788565,0.8800889645060439,41,3,2,2,39,39,39,39,0,,
A1,6ad58d370ed542a9a68e1fcf5a4f2ee7,27.583333333333332,37.66666666666667,0.26595385869405963,1.281503173742362,30,6,5,5,25,25,25,25,0,,
A1,55527032f0174fefa3b051a24707bf08,47.37179487179487,36.92307692307692,0.4759359908434294,1.2812993324648478,39,0,4,4,35,35,35,35,0,,
A1,fa6ddc168ffb4ab88b718f719357211e,58.71212121212122,76.06060606060606,0.5865497764244564,0.4806178022733931,33,0,0,0,,,,,0,,
A1,77268b95b44a4b89ad17df89479de81c,17.916666666666664,29.895833333333332,0.17851732586971245,1.4317321194117059,24,0,4,4,20,20,20,20,0,,
A1,486ade171d7a40e9b071de6d07f307aa,67.5,61.24999999999999,0.6872374287733677,0.758849161953445,2,0,0,0,,,,,0,,
A1,e3f3d97fa9564422a37828d01c8a2f5f,56.086956521739125,78.91304347826087,0.5632309049296889,0.42677115921349695,23,0,0,0,,,,,0,,
A1,ec221beba32448e4a9865e920aeefed5,36.64062500000001,37.8125,0.366745180839367,1.2984942024374608,32,0,7,7,25,25,25,25,0,,
A1,ca3f0ced132845b4afce73a6f27a953e,78.5,84.00000000000001,0.7879533299881795,0.3283948755330497,15,0,0,0,,,,,0,,
A1,fe050ab6b19d41d8bc2641f9835e9d1b,37.500000000000014,54.296875,0.37245844457272137,0.9077420980042521,32,8,2,2,30,30,30,30,0,,
A1,0b2ef8648d3c467989b67d5a3ce2a3df,33.75,58.75,0.33685772148020615,0.8303621504269066,18,0,0,0,,,,,0,,
A1,8fba9861aa6d4d14b78c90fbb5372fb2,50.06944444444444,70.625,0.49874692682787664,0.5932141888824821,36,0,0,0,,,,,0,,
A1,3eb275ac391e46aa8fad54e18a7b5a8f,40.23809523809523,62.38095238095238,0.4023141774150637,0.7508975568200297,21,0,0,0,,,,,0,,
