run,tracklet_key,success,precision,mean_iou,mean_center_error,frame_count,empty_fallback_count,failure_count,max_failure_streak,first_failure_frame_index,first_failure_source_frame_index,first_persistent_failure_frame_index,first_persistent_failure_source_frame_index,path_variance_count,path_center_gap_mean,path_yaw_gap_mean
shuffled,0cfdfb5bbe8a41268271e24f2edefb9c,63.57142857142857,80.47619047619048,0.6327699798207788,0.39139901567584334,21,5,0,0,,,,,0,,
shuffled,1a018f3bcdea44f9ab60912938495032,7.023809523809524,4.761904761904763,0.047619047619043106,19.025392717613823,21,9,20,20,1,1,1,1,0,,
shuffled,f987ba5f8e6243889a731f8cffe1934b,61.76470588235294,79.70588235294119,0.6190350650899846,0.4095199647771941,17,0,0,0,,,,,0,,
shuffled,64b22104a573415a8c860fc22214619c,27.03125,40.0,0.2730613882634319,1.2013570614823115,16,0,3,2,12,24,12,24,0,,
shuffled,98eef3fdea464efd92fb6aaf0ebe8c9a,16.875,32.65625,0.16612978068949147,1.4206974734071016,16,2,4,4,12,24,12,24,0,,
shuffled,e5cabb9d6b474377a206feab4ec64d3f,70.83333333333333,88.75,0.7186267462930913,0.22558693716038836,6,0,0,0,,,,,0,,
shuffled,64ce64c25d424c3088db384021d8dbb3,84.16666666666669,93.75,0.8441393594966243,0.1121787594665677,6,0,0,0,,,,,0,,
shuffled,3eff2b1ecf29497e9967dd21509431fe,56.94444444444444,78.88888888888889,0.5737606166364713,0.44179427771624447,9,0,0,0,,,,,0,,
shuffled,65acd0cbce474d9cb2eef362a1b279be,56.19047619047619,54.76190476190476,0.5591873061434883,0.9209666402886759,21,2,0,0,,,,,0,,
shuffled,a9916751b03c494dafa2eddc4496e702,82.67857142857142,91.25000000000001,0.8284721594361087,0.16084448566368173,14,0,0,0,,,,,0,,
shuffled,bbe3bc5ca1434a2ea802f5ed5062785e,73.65384615384616,87.6923076923077,0.7385835183220087,0.2467122863552652,13,0,0,0,,,,,0,,
shuffled,6786acf4f6b644639d550c608785320f,36.71052631578948,58.68421052631578,0.3670557022730544,0.8269296591540926,19,0,0,0,,,,,0,,
shuffled,856aeb4fa2024f1284c6290a44e9dec5,64.24999999999999,82.625,0.6468053290150246,0.3405834568769033,20,0,0,0,,,,,0,,
shuffled,29d3fb54f8b746118133456815b12eeb,82.88461538461539,92.6923076923077,0.8268327516363345,0.1589988469597607,13,0,0,0,,,,,0,,
shuffled,2197057ff31949819b309f2c7ec9a113,69.72222222222223,85.97222222222223,0.7017257834929207,0.2784163029603688,18,0,0,0,,,,,0,,
shuffled,29f69a7cb2c544c8a5ef26437a48e021,58.823529411764696,80.0,0.5855850708201631,0.40374738443653696,17,0,0,0,,,,,0,,
shuffled,a661e4cd1f644266a8307b4948082ae7,61.617647058823536,81.47058823529412,0.6189601704887191,0.3793886909103804,17,0,0,0,,,,,0,,
shuffled,9ca01ff2a1b54d2eafaed768e58783ad,57.49999999999999,76.80555555555554,0.572326447103187,0.469261499373028,18,0,0,0,,,,,0,,
shuffled,a1cc58fdb3fa4a0097a315a77ce1be90,65.25000000000001,81.74999999999999,0.6468072371972354,0.3590910245740169,10,0,0,0,,,,,0,,
shuffled,307a3275c31f452eb9c7c66636c7bb27,60.45454545454546,77.27272727272727,0.6038549668134624,0.44306072467179675,11,0,0,0,,,,,0,,
shuffled,d71462c2ae74472bae3adbf7a41b2fc7,48.45238095238095,67.14285714285714,0.4811007094608308,0.6514641655508946,21,0,0,0,,,,,0,,
shuffled,6ad58d370ed542a9a68e1fcf5a4f2ee7,32.94117647058823,45.147058823529406,0.32010983533078924,1.122446512750171,17,3,3,3,14,26,14,26,0,,
shuffled,55527032f0174fefa3b051a24707bf08,60.59523809523809,75.71428571428571,0.6040958625936256,0.4896273501180187,21,0,0,0,,,,,0,,
shuffled,fa6ddc168ffb4ab88b718f719357211e,66.91176470588235,82.94117647058825,0.6720085367206108,0.3276221664295542,17,0,0,0,,,,,0,,
shuffled,77268b95b44a4b89ad17df89479de81c,25.192307692307697,42.69230769230769,0.24911965673185066,1.1406518165863015,13,0,0,0,,,,,0,,
shuffled,e3f3d97fa9564422a37828d01c8a2f5f,74.6153846153846,87.3076923076923,0.7449017602801612,0.26214324560074476,13,0,0,0,,,,,0,,
shuffled,ec221beba32448e4a9865e920aeefed5,46.470588235294116,61.17647058823529,0.46896278115809753,0.7778442892693667,17,0,0,0,,,,,0,,
shuffled,ca3f0ced132845b4afce73a6f27a953e,84.16666666666666,92.77777777777779,0.839818568442542,0.132157193428223,9,0,0,0,,,,,0,,
shuffled,fe050ab6b19d41d8bc2641f9835e9d1b,40.44117647058824,57.49999999999999,0.40693540793095584,0.8371134405425965,17,4,1,1,16,31,,,0,,
shuffled,0b2ef8648d3c467989b67d5a3ce2a3df,14.250000000000002,10.0,0.12163176974582927,6.816088079687465,10,6,9,9,1,1,1,1,0,,
shuffled,8fba9861aa6d4d14b78c90fbb5372fb2,47.125000000000014,67.875,0.46754191208722357,0.63410517916833,20,0,0,0,,,,,0,,
shuffled,3eb275ac391e46aa8fad54e18a7b5a8f,48.95833333333333,71.04166666666667,0.4777422340265707,0.5713187426342591,12,0,0,0,,,,,0,,
shuffled,fd4ce422e0db4ad3ab978a811ba04d3a,55.875,76.125,0.5618700413420041,0.47437912340906274,20,0,0,0,,,,,0,,
shuffled,2e84949acbd84ea3857ca2a04e50b6a4,45.83333333333333,66.1111111111111,0.466065422428694,0.6665336075787192,9,0,0,0,,,,,0,,
shuffled,52770232202d4ad1a98ed07d5b4c20b9,67.75000000000001,79.375,0.6783019963291083,0.4063805590824291,20,2,0,0,,,,,0,,
shuffled,ec5241e32939433baeb2b3955920b28c,72.50000000000001,88.23529411764706,0.7276995882078753,0.23925967844776946,17,0,0,0,,,,,0,,
shuffled,7a2612095f7840048f58d69a07e836a5,76.25,81.25,0.7573970555525555,0.3630785180773656,14,0,0,0,,,,,0,,
shuffled,ec2a550c52b240d98c9c3bca3d06602f,44.861111111111114,66.80555555555556,0.4498952962868636,0.6665328491961654,18,4,0,0,,,,,0,,
shuffled,85269a87307a4ee3967e37b496e32280,42.291666666666664,66.45833333333333,0.4200123968168444,0.6782765807371346,12,0,0,0,,,,,0,,
