run,metric,epoch,batch_count,mean,min,max,all_finite
-B1,loss_ct_vote,39,1262,0.04540839468803487,0.007099703885614872,0.32682955265045166,True
-B1,loss_ct_vote,40,1262,0.045677493070289135,0.008153929375112057,0.34529101848602295,True
-B1,loss_ct_vote,41,1262,0.047403703146671694,0.007409596350044012,0.32689592242240906,True
-B1,loss_ct_vote,42,1262,0.045553408042127756,0.008897550404071808,0.2758629322052002,True
-B1,loss_ct_vote,43,1262,0.044688590785278905,0.006253678817301989,0.32593128085136414,True
-B1,loss_ct_vote,44,1262,0.04446294852835016,0.005828934721648693,0.29324328899383545,True
-B1,loss_ct_vote,45,1262,0.04514728636088266,0.005710996687412262,0.2938804626464844,True
-B1,loss_ct_vote,46,1262,0.04552565089267532,0.007197337690740824,0.31616121530532837,True
-B1,loss_ct_vote,47,1262,0.0451733403836957,0.007181521970778704,0.3011963963508606,True
-B1,loss_ct_vote,48,1262,0.04464739736940021,0.004016088321805,0.35457146167755127,True
-B1,loss_ct_vote,49,1262,0.0446365386326598,0.005062291398644447,0.3166300356388092,True
-B1,loss_ct_vote,50,1262,0.04490586083600808,0.0077862730249762535,0.38990628719329834,True
-B1,loss_ct_vote,51,1262,0.045373272726743255,0.00659040967002511,0.34457120299339294,True
-B1,loss_ct_vote,52,1262,0.044139986617930484,0.00831158459186554,0.36679980158805847,True
-B1,loss_ct_vote,53,1262,0.04470555332124753,0.007337379734963179,0.30198004841804504,True
-B1,loss_ct_vote,54,1262,0.045738610569623826,0.007237409707158804,0.28132137656211853,True
-B1,loss_ct_vote,55,1262,0.04597626413586188,0.00824427418410778,0.2982170879840851,True
-B1,loss_ct_vote,56,1262,0.044534507260706555,0.007587471976876259,0.328389972448349,True
-B1,loss_ct_vote,57,1262,0.044897680189652386,0.00587829016149044,0.3143085539340973,True
-B1,loss_ct_vote,58,1262,0.044991827552928555,0.008614344522356987,0.2558194100856781,True
-B1,loss_ct_vote,59,1262,0.04622690619977572,0.009762964211404324,0.2808821201324463,True
-B1,loss_ct_vote,60,1262,0.04548416725505976,0.007921806536614895,0.2892938554286957,True
-B1,loss_seg,1,1262,0.5227606021186629,0.34538424015045166,0.8810853362083435,True
-B1,loss_seg,2,1262,0.4532318786613159,0.2763327956199646,0.7760618925094604,True
-B1,loss_seg,3,1262,0.33248167126048384,0.1740426868200302,0.6236845850944519,True
-B1,loss_seg,4,1262,0.21721606392844353,0.09945052117109299,0.4931286871433258,True
-B1,loss_seg,5,1262,0.16219464667649164,0.07895208150148392,0.4072122871875763,True
-B1,loss_seg,6,1262,0.1323360478898094,0.05821329727768898,0.3783828616142273,True
-B1,loss_seg,7,1262,0.11443603117603413,0.03664122521877289,0.4006182849407196,True
-B1,loss_seg,8,1262,0.10130189657919758,0.03536829724907875,0.35070446133613586,True
-B1,loss_seg,9,1262,0.09435461768098234,0.03106355480849743,0.3469550311565399,True
-B1,loss_seg,10,1262,0.08817014509809046,0.03008001483976841,0.43133774399757385,True
-B1,loss_seg,11,1262,0.08301667472799257,0.023116735741496086,0.2889917194843292,True
-B1,loss_seg,12,1262,0.07871234169740543,0.0264546200633049,0.3069436550140381,True
-B1,loss_seg,13,1262,0.07372485914322209,0.02050098031759262,0.23401576280593872,True
-B1,loss_seg,14,1262,0.07308121930613004,0.020610138773918152,0.318335622549057,True
-B1,loss_seg,15,1262,0.0694455499192567,0.02058068849146366,0.38678786158561707,True
-B1,loss_seg,16,1262,0.06729297767350488,0.017861435189843178,0.2670201361179352,True
-B1,loss_seg,17,1262,0.06663204267438023,0.019062476232647896,0.3249499499797821,True
-B1,loss_seg,18,1262,0.06336090346523775,0.02004048228263855,0.2232697606086731,True
-B1,loss_seg,19,1262,0.060891586468036975,0.01808384619653225,0.22695879638195038,True
-B1,loss_seg,20,1262,0.06122256126018646,0.016572333872318268,0.2539161741733551,True
-B1,loss_seg,21,1262,0.0551388972267662,0.010560772381722927,0.20291195809841156,True
-B1,loss_seg,22,1262,0.053573252045049105,0.01423430535942316,0.21382886171340942,True
-B1,loss_seg,23,1262,0.05356043701247561,0.015317253768444061,0.3210831880569458,True
-B1,loss_seg,24,1262,0.05383922247785821,0.013692027889192104,0.27534231543540955,True
-B1,loss_seg,25,1262,0.05222066714784068,0.009910681284964085,0.2977057993412018,True
-B1,loss_seg,26,1262,0.052047225083600844,0.014416243880987167,0.33947762846946716,True
-B1,loss_seg,27,1262,0.05150423193993947,0.0136480163782835,0.21574661135673523,True
-B1,loss_seg,28,1262,0.04954694804297125,0.01323717925697565,0.18727877736091614,True
-B1,loss_seg,29,1262,0.04983519395612617,0.01040804572403431,0.2970452606678009,True
-B1,loss_seg,30,1262,0.04972705923141867,0.012272391468286514,0.17982187867164612,True
-B1,loss_seg,31,1262,0.049159991106228006,0.012769542634487152,0.1736479252576828,True
-B1,loss_seg,32,1262,0.04907460967388754,0.010863631032407284,0.2077079862356186,True
-B1,loss_seg,33,1262,0.04850600313294897,0.01101159118115902,0.4601348340511322,True
-B1,loss_seg,34,1262,0.05006949226084134,0.013400030322372913,0.2106836885213852,True
-B1,loss_seg,35,1262,0.04918167024050882,0.014548384584486485,0.20081469416618347,True
-B1,loss_seg,36,1262,0.048621709150794994,0.006972773931920528,0.3829297423362732,True
-B1,loss_seg,37,1262,0.04783368376032014,0.011632158420979977,0.2843630015850067,True
-B1,loss_seg,38,1262,0.048264079144971356,0.013239613734185696,0.16017352044582367,True
-B1,loss_seg,39,1262,0.0476822283321168,0.013004318810999393,0.3081609010696411,True
-B1,loss_seg,40,1262,0.046909934204963234,0.01207897812128067,0.21108543872833252,True
-B1,loss_seg,41,1262,0.04592623877251984,0.01313305739313364,0.1922382265329361,True
-B1,loss_seg,42,1262,0.04731320294960389,0.01384592056274414,0.19209004938602448,True
-B1,loss_seg,43,1262,0.046454743747842954,0.016422094777226448,0.2169526070356369,True
-B1,loss_seg,44,1262,0.0459803542035164,0.009943175129592419,0.23732709884643555,True
-B1,loss_seg,45,1262,0.047023346214429745,0.011967101134359837,0.22365905344486237,True
-B1,loss_seg,46,1262,0.047530419085464085,0.013521241024136543,0.18049800395965576,True
-B1,loss_seg,47,1262,0.04689255851378484,0.009769965894520283,0.19501632452011108,True
-B1,loss_seg,48,1262,0.046539167232262396,0.012756384909152985,0.26917651295661926,True
-B1,loss_seg,49,1262,0.04675365127505005,0.009966366924345493,0.2956323027610779,True
-B1,loss_seg,50,1262,0.046185847930462584,0.012382911518216133,0.21205754578113556,True
-B1,loss_seg,51,1262,0.04588063669844092,0.012896931730210781,0.19442446529865265,True
-B1,loss_seg,52,1262,0.04694478855381252,0.012973939068615437,0.2630648612976074,True
-B1,loss_seg,53,1262,0.046604581139598,0.010835319757461548,0.27090537548065186,True
-B1,loss_seg,54,1262,0.046547528494314754,0.010383778251707554,0.2663993537425995,True
-B1,loss_seg,55,1262,0.045876038978068176,0.010651416145265102,0.16263370215892792,True
-B1,loss_seg,56,1262,0.04680136774730073,0.01219448447227478,0.21976900100708008,True
-B1,loss_seg,57,1262,0.04561661543817556,0.013713039457798004,0.19994965195655823,True
-B1,loss_seg,58,1262,0.04624179858498854,0.012110213749110699,0.2185531109571457,True
-B1,loss_seg,59,1262,0.04698765577553593,0.013127868063747883,0.23482121527194977,True
-B1,loss_seg,60,1262,0.04749847307990168,0.011465813964605331,0.24273039400577545,True
-B1,loss_total,1,1262,5.430468673751395,2.462087631225586,17.413543701171875,True
-B1,loss_total,2,1262,2.584040077476985,1.1833220720291138,6.029068946838379,True
-B1,loss_total,3,1262,1.6339161670434683,0.76905357837677,4.517306804656982,True
-B1,loss_total,4,1262,1.2444449394421797,0.5373988747596741,4.497151851654053,True
-B1,loss_total,5,1262,1.0854524252390143,0.434732049703598,4.171389579772949,True
-B1,loss_total,6,1262,1.0221163859080211,0.41606056690216064,3.688430070877075,True
-B1,loss_total,7,1262,0.9491597665518097,0.4120553135871887,3.729775905609131,True
-B1,loss_total,8,1262,0.9021886785274074,0.3577067255973816,3.4786858558654785,True
-B1,loss_total,9,1262,0.8587471661401437,0.3654160499572754,3.7927753925323486,True
-B1,loss_total,10,1262,0.8174701100909011,0.3420543372631073,3.798447608947754,True
-B1,loss_total,11,1262,0.7846449989052091,0.3151648938655853,3.0396664142608643,True
-B1,loss_total,12,1262,0.7900019153220529,0.2840348184108734,4.957304954528809,True
-B1,loss_total,13,1262,0.7654744428707945,0.34283140301704407,4.164614677429199,True
-B1,loss_total,14,1262,0.718017112623115,0.30528444051742554,3.773845911026001,True
-B1,loss_total,15,1262,0.7037999457347601,0.3007715344429016,3.803450107574463,True
-B1,loss_total,16,1262,0.6966832438144367,0.28461897373199463,3.9171230792999268,True
-B1,loss_total,17,1262,0.6814963485095089,0.3095538318157196,3.113981246948242,True
-B1,loss_total,18,1262,0.6606307919306914,0.2946271002292633,2.894371747970581,True
-B1,loss_total,19,1262,0.6580864985232875,0.3006786108016968,3.7846341133117676,True
-B1,loss_total,20,1262,0.6413361610587917,0.2825968563556671,3.7474331855773926,True
-B1,loss_total,21,1262,0.5402279275627409,0.245873361825943,2.6737356185913086,True
-B1,loss_total,22,1262,0.5169879923886052,0.2174309492111206,2.587291717529297,True
-B1,loss_total,23,1262,0.5025912422551028,0.22637556493282318,2.959475040435791,True
-B1,loss_total,24,1262,0.5031326959018851,0.22838135063648224,2.8663363456726074,True
-B1,loss_total,25,1262,0.4926925167535829,0.23834048211574554,2.390566349029541,True
-B1,loss_total,26,1262,0.48860443336224973,0.2159208059310913,2.7529401779174805,True
-B1,loss_total,27,1262,0.48018156212832774,0.21619242429733276,2.9262146949768066,True
-B1,loss_total,28,1262,0.4730804666121108,0.22802411019802094,1.7982935905456543,True
-B1,loss_total,29,1262,0.47376037570876667,0.21816083788871765,2.0193405151367188,True
-B1,loss_total,30,1262,0.4695973185063731,0.21971508860588074,3.1174325942993164,True
-B1,loss_total,31,1262,0.4660582300836424,0.21706682443618774,1.9806296825408936,True
-B1,loss_total,32,1262,0.45847654310770913,0.2119542360305786,2.7111880779266357,True
-B1,loss_total,33,1262,0.45947661262637274,0.21668574213981628,3.972614049911499,True
-B1,loss_total,34,1262,0.4629610376624411,0.2047506719827652,1.9714066982269287,True
-B1,loss_total,35,1262,0.4533039806454949,0.21507322788238525,2.345566987991333,True
-B1,loss_total,36,1262,0.4657145760799928,0.2098107784986496,2.0134758949279785,True
-B1,loss_total,37,1262,0.4530365707591861,0.20057211816310883,5.153564929962158,True
-B1,loss_total,38,1262,0.45607053553434634,0.19814376533031464,1.9644958972930908,True
-B1,loss_total,39,1262,0.44153677025092575,0.18633446097373962,1.7788634300231934,True
-B1,loss_total,40,1262,0.44012452404585956,0.21985024213790894,1.7253108024597168,True
-B1,loss_total,41,1262,0.43841000817562625,0.21858546137809753,2.594420909881592,True
-B1,loss_total,42,1262,0.4388569144269366,0.19860966503620148,2.0681917667388916,True
-B1,loss_total,43,1262,0.4268428429536132,0.18865114450454712,4.24606990814209,True
-B1,loss_total,44,1262,0.43439614025377055,0.1768520176410675,2.767463207244873,True
-B1,loss_total,45,1262,0.42675331814683937,0.2007034868001938,2.105480909347534,True
-B1,loss_total,46,1262,0.4339932996525817,0.19181908667087555,3.031510591506958,True
-B1,loss_total,47,1262,0.43091969009010617,0.21503522992134094,2.702730655670166,True
-B1,loss_total,48,1262,0.43327967953615826,0.1987028867006302,2.8419528007507324,True
-B1,loss_total,49,1262,0.4282200603425597,0.19512473046779633,2.576995611190796,True
-B1,loss_total,50,1262,0.4291444023489574,0.19536402821540833,2.5815892219543457,True
-B1,loss_total,51,1262,0.42662888481953254,0.20895564556121826,2.0141544342041016,True
-B1,loss_total,52,1262,0.4268667007281361,0.19400916993618011,1.8284540176391602,True
-B1,loss_total,53,1262,0.42508538397952983,0.19559527933597565,2.0166380405426025,True
-B1,loss_total,54,1262,0.42939411173390135,0.1973930299282074,2.5327985286712646,True
-B1,loss_total,55,1262,0.4348382570215526,0.2009788155555725,2.079198122024536,True
-B1,loss_total,56,1262,0.4335109609785813,0.2009742110967636,2.527224063873291,True
-B1,loss_total,57,1262,0.4231288186296608,0.1933583766222,2.5960640907287598,True
-B1,loss_total,58,1262,0.42154820769930795,0.20236557722091675,2.189678430557251,True
-B1,loss_total,59,1262,0.43025359620005127,0.2089581936597824,2.171140193939209,True
-B1,loss_total,60,1262,0.42722678826841426,0.18825671076774597,1.7532352209091187,True
-B1,search_has_usable_points_mean,1,1262,0.8292888272583201,0.4375,1.0,True
-B1,search_has_usable_points_mean,2,1262,0.8262183042789224,0.5,1.0,True
-B1,search_has_usable_points_mean,3,1262,0.8278526148969889,0.5,1.0,True
-B1,search_has_usable_points_mean,4,1262,0.8258716323296355,0.5,1.0,True
-B1,search_has_usable_points_mean,5,1262,0.8274564183835182,0.5,1.0,True
-B1,search_has_usable_points_mean,6,1262,0.8287935816164818,0.5,1.0,True
-B1,search_has_usable_points_mean,7,1262,0.8302793185419969,0.3125,1.0,True
-B1,search_has_usable_points_mean,8,1262,0.8257725832012678,0.4375,1.0,True
-B1,search_has_usable_points_mean,9,1262,0.8279021394611727,0.5,1.0,True
-B1,search_has_usable_points_mean,10,1262,0.8281002377179081,0.5,1.0,True
-B1,search_has_usable_points_mean,11,1262,0.8286945324881141,0.5,1.0,True
-B1,search_has_usable_points_mean,12,1262,0.8268125990491284,0.5,1.0,True
-B1,search_has_usable_points_mean,13,1262,0.8280507131537242,0.5,1.0,True
-B1,search_has_usable_points_mean,14,1262,0.8279021394611727,0.4375,1.0,True
-B1,search_has_usable_points_mean,15,1262,0.830526941362916,0.4375,1.0,True
-B1,search_has_usable_points_mean,16,1262,0.8300316957210776,0.5,1.0,True
-B1,search_has_usable_points_mean,17,1262,0.8299821711568938,0.5,1.0,True
-B1,search_has_usable_points_mean,18,1262,0.8268125990491284,0.5,1.0,True
-B1,search_has_usable_points_mean,19,1262,0.8268125990491284,0.4375,1.0,True
-B1,search_has_usable_points_mean,20,1262,0.8263668779714739,0.5,1.0,True
-B1,search_has_usable_points_mean,21,1262,0.8268621236133122,0.375,1.0,True
-B1,search_has_usable_points_mean,22,1262,0.8262183042789224,0.5,1.0,True
-B1,search_has_usable_points_mean,23,1262,0.8261192551505546,0.4375,1.0,True
-B1,search_has_usable_points_mean,24,1262,0.8279516640253566,0.4375,1.0,True
-B1,search_has_usable_points_mean,25,1262,0.8282983359746434,0.4375,1.0,True
-B1,search_has_usable_points_mean,26,1262,0.8279021394611727,0.375,1.0,True
-B1,search_has_usable_points_mean,27,1262,0.8282488114104596,0.4375,1.0,True
-B1,search_has_usable_points_mean,28,1262,0.8265649762282092,0.5,1.0,True
-B1,search_has_usable_points_mean,29,1262,0.8285954833597464,0.4375,1.0,True
-B1,search_has_usable_points_mean,30,1262,0.8271592709984152,0.5,1.0,True
-B1,search_has_usable_points_mean,31,1262,0.8275554675118859,0.4375,1.0,True
-B1,search_has_usable_points_mean,32,1262,0.8265154516640254,0.5,1.0,True
-B1,search_has_usable_points_mean,33,1262,0.8275059429477021,0.375,1.0,True
-B1,search_has_usable_points_mean,34,1262,0.8265649762282092,0.5,1.0,True
-B1,search_has_usable_points_mean,35,1262,0.8264164025356577,0.5,1.0,True
-B1,search_has_usable_points_mean,36,1262,0.8262678288431062,0.5,1.0,True
-B1,search_has_usable_points_mean,37,1262,0.8290412044374009,0.5,1.0,True
-B1,search_has_usable_points_mean,38,1262,0.8272087955625991,0.5625,1.0,True
-B1,search_has_usable_points_mean,39,1262,0.8261687797147385,0.4375,1.0,True
-B1,search_has_usable_points_mean,40,1262,0.8292393026941363,0.5,1.0,True
-B1,search_has_usable_points_mean,41,1262,0.8276049920760697,0.375,1.0,True
-B1,search_has_usable_points_mean,42,1262,0.8272087955625991,0.5,1.0,True
-B1,search_has_usable_points_mean,43,1262,0.8270106973058637,0.4375,1.0,True
-B1,search_has_usable_points_mean,44,1262,0.825723058637084,0.5,1.0,True
-B1,search_has_usable_points_mean,45,1262,0.8266640253565769,0.5,1.0,True
-B1,search_has_usable_points_mean,46,1262,0.8280011885895404,0.4375,1.0,True
-B1,search_has_usable_points_mean,47,1262,0.8288431061806656,0.4375,1.0,True
-B1,search_has_usable_points_mean,48,1262,0.8281002377179081,0.5,1.0,True
-B1,search_has_usable_points_mean,49,1262,0.8289421553090333,0.5,1.0,True
-B1,search_has_usable_points_mean,50,1262,0.8284964342313788,0.4375,1.0,True
-B1,search_has_usable_points_mean,51,1262,0.8276049920760697,0.4375,1.0,True
-B1,search_has_usable_points_mean,52,1262,0.8288431061806656,0.5,1.0,True
-B1,search_has_usable_points_mean,53,1262,0.8265154516640254,0.4375,1.0,True
-B1,search_has_usable_points_mean,54,1262,0.8287440570522979,0.375,1.0,True
-B1,search_has_usable_points_mean,55,1262,0.8271097464342314,0.4375,1.0,True
-B1,search_has_usable_points_mean,56,1262,0.8280011885895404,0.4375,1.0,True
-B1,search_has_usable_points_mean,57,1262,0.8273573692551506,0.5,1.0,True
-B1,search_has_usable_points_mean,58,1262,0.8269116481774961,0.3125,1.0,True
-B1,search_has_usable_points_mean,59,1262,0.8293878763866878,0.5,1.0,True
-B1,search_has_usable_points_mean,60,1262,0.8271097464342314,0.5,1.0,True
-B1,trajectory_search_valid_mean,1,1262,0.25921156893819336,0.0,0.8125,True
-B1,trajectory_search_valid_mean,2,1262,0.2549029318541997,0.0,0.625,True
-B1,trajectory_search_valid_mean,3,1262,0.25797345483359746,0.0,0.625,True
-B1,trajectory_search_valid_mean,4,1262,0.2566362916006339,0.0,0.625,True
-B1,trajectory_search_valid_mean,5,1262,0.25539817749603805,0.0,0.625,True
-B1,trajectory_search_valid_mean,6,1262,0.2557448494453249,0.0,0.6875,True
-B1,trajectory_search_valid_mean,7,1262,0.25782488114104596,0.0,0.75,True
-B1,trajectory_search_valid_mean,8,1262,0.2558934231378764,0.0,0.625,True
-B1,trajectory_search_valid_mean,9,1262,0.25921156893819336,0.0,0.625,True
-B1,trajectory_search_valid_mean,10,1262,0.2560419968304279,0.0,0.625,True
-B1,trajectory_search_valid_mean,11,1262,0.25643819334389856,0.0,0.625,True
-B1,trajectory_search_valid_mean,12,1262,0.25767630744849446,0.0,0.625,True
-B1,trajectory_search_valid_mean,13,1262,0.26084587955625993,0.0,0.75,True
-B1,trajectory_search_valid_mean,14,1262,0.2575772583201268,0.0,0.6875,True
-B1,trajectory_search_valid_mean,15,1262,0.25782488114104596,0.0,0.625,True
-B1,trajectory_search_valid_mean,16,1262,0.2566858161648177,0.0,0.625,True
-B1,trajectory_search_valid_mean,17,1262,0.2568343898573692,0.0,0.75,True
-B1,trajectory_search_valid_mean,18,1262,0.2566858161648177,0.0,0.625,True
-B1,trajectory_search_valid_mean,19,1262,0.25866679873217113,0.0,0.6875,True
-B1,trajectory_search_valid_mean,20,1262,0.25708201267828845,0.0,0.6875,True
-B1,trajectory_search_valid_mean,21,1262,0.2573296354992076,0.0,0.5625,True
-B1,trajectory_search_valid_mean,22,1262,0.2549029318541997,0.0,0.625,True
-B1,trajectory_search_valid_mean,23,1262,0.25495245641838354,0.0,0.625,True
-B1,trajectory_search_valid_mean,24,1262,0.2580229793977813,0.0,0.75,True
-B1,trajectory_search_valid_mean,25,1262,0.25693343898573695,0.0,0.625,True
-B1,trajectory_search_valid_mean,26,1262,0.2558934231378764,0.0,0.625,True
-B1,trajectory_search_valid_mean,27,1262,0.25614104595879555,0.0,0.625,True
-B1,trajectory_search_valid_mean,28,1262,0.2559429477020602,0.0,0.625,True
-B1,trajectory_search_valid_mean,29,1262,0.25866679873217113,0.0,0.625,True
-B1,trajectory_search_valid_mean,30,1262,0.2587658478605388,0.0,0.6875,True
-B1,trajectory_search_valid_mean,31,1262,0.25584389857369255,0.0,0.625,True
-B1,trajectory_search_valid_mean,32,1262,0.2561905705229794,0.0,0.6875,True
-B1,trajectory_search_valid_mean,33,1262,0.2571315372424723,0.0,0.6875,True
-B1,trajectory_search_valid_mean,34,1262,0.2573296354992076,0.0,0.625,True
-B1,trajectory_search_valid_mean,35,1262,0.2571810618066561,0.0,0.625,True
-B1,trajectory_search_valid_mean,36,1262,0.25312004754358164,0.0,0.625,True
-B1,trajectory_search_valid_mean,37,1262,0.2571810618066561,0.0,0.625,True
-B1,trajectory_search_valid_mean,38,1262,0.2583201267828843,0.0,0.625,True
-B1,trajectory_search_valid_mean,39,1262,0.2580229793977813,0.0,0.625,True
-B1,trajectory_search_valid_mean,40,1262,0.25841917591125196,0.0,0.625,True
-B1,trajectory_search_valid_mean,41,1262,0.2551505546751189,0.0,0.625,True
-B1,trajectory_search_valid_mean,42,1262,0.2557448494453249,0.0,0.6875,True
-B1,trajectory_search_valid_mean,43,1262,0.2578744057052298,0.0,0.75,True
-B1,trajectory_search_valid_mean,44,1262,0.2544076862123613,0.0,0.625,True
-B1,trajectory_search_valid_mean,45,1262,0.2566362916006339,0.0,0.625,True
-B1,trajectory_search_valid_mean,46,1262,0.2580229793977813,0.0,0.6875,True
-B1,trajectory_search_valid_mean,47,1262,0.25723058637083995,0.0,0.625,True
-B1,trajectory_search_valid_mean,48,1262,0.25980586370839936,0.0,0.6875,True
-B1,trajectory_search_valid_mean,49,1262,0.2575772583201268,0.0,0.625,True
-B1,trajectory_search_valid_mean,50,1262,0.2559429477020602,0.0,0.625,True
-B1,trajectory_search_valid_mean,51,1262,0.2568343898573692,0.0,0.625,True
-B1,trajectory_search_valid_mean,52,1262,0.25767630744849446,0.0,0.6875,True
-B1,trajectory_search_valid_mean,53,1262,0.25822107765451663,0.0,0.625,True
-B1,trajectory_search_valid_mean,54,1262,0.2575772583201268,0.0,0.625,True
-B1,trajectory_search_valid_mean,55,1262,0.25737916006339145,0.0,0.625,True
-B1,trajectory_search_valid_mean,56,1262,0.2568343898573692,0.0,0.625,True
-B1,trajectory_search_valid_mean,57,1262,0.25812202852614896,0.0,0.625,True
-B1,trajectory_search_valid_mean,58,1262,0.2568343898573692,0.0,0.6875,True
-B1,trajectory_search_valid_mean,59,1262,0.26119255150554677,0.0,0.625,True
-B1,trajectory_search_valid_mean,60,1262,0.25856774960380347,0.0,0.6875,True
-B2,ct_search_baseline_points_mean,1,1262,346.14931656101425,11.1875,1577.125,True
-B2,ct_search_baseline_points_mean,2,1262,344.360736925515,16.0,2122.8125,True
-B2,ct_search_baseline_points_mean,3,1262,349.0359548335975,11.8125,1925.125,True
-B2,ct_search_baseline_points_mean,4,1262,342.6906200475436,16.0,1731.3125,True
-B2,ct_search_baseline_points_mean,5,1262,348.517779318542,12.9375,1553.6875,True
-B2,ct_search_baseline_points_mean,6,1262,348.65773573692553,8.25,2123.25,True
-B2,ct_search_baseline_points_mean,7,1262,351.83196315372425,18.8125,2676.25,True
-B2,ct_search_baseline_points_mean,8,1262,343.19933637083994,18.25,1719.375,True
-B2,ct_search_baseline_points_mean,9,1262,347.6041006339144,8.875,1749.625,True
-B2,ct_search_baseline_points_mean,10,1262,348.1769512678288,12.1875,1900.125,True
-B2,ct_search_baseline_points_mean,11,1262,338.915412044374,16.125,2087.25,True
-B2,ct_search_baseline_points_mean,12,1262,347.3091323296355,15.5,2146.4375,True
-B2,ct_search_baseline_points_mean,13,1262,354.0367967511886,14.375,1855.5625,True
-B2,ct_search_baseline_points_mean,14,1262,343.72994255150553,13.8125,2266.0625,True
-B2,ct_search_baseline_points_mean,15,1262,344.21652139461173,12.625,1652.4375,True
-B2,ct_search_baseline_points_mean,16,1262,346.7264758320127,17.9375,1709.1875,True
-B2,ct_search_baseline_points_mean,17,1262,342.2254358161648,16.5,1686.4375,True
-B2,ct_search_baseline_points_mean,18,1262,340.28749009508715,13.6875,1816.0,True
-B2,ct_search_baseline_points_mean,19,1262,337.51059825673536,19.9375,1497.75,True
-B2,ct_search_baseline_points_mean,20,1262,347.21919572107765,14.875,1765.375,True
-B2,ct_search_baseline_points_mean,21,1262,347.06106378763866,12.875,2067.8125,True
-B2,ct_search_baseline_points_mean,22,1262,349.87940768621235,16.8125,1727.0625,True
-B2,ct_search_baseline_points_mean,23,1262,334.7757527733756,9.4375,1801.9375,True
-B2,ct_search_baseline_points_mean,24,1262,351.51659072900156,12.0625,1699.0625,True
-B2,ct_search_baseline_points_mean,25,1262,344.1336667987322,18.75,2088.5,True
-B2,ct_search_baseline_points_mean,26,1262,342.1988906497623,10.625,1712.3125,True
-B2,ct_search_baseline_points_mean,27,1262,346.86043977812994,19.375,1967.875,True
-B2,ct_search_baseline_points_mean,28,1262,343.1517432646593,14.625,1839.4375,True
-B2,ct_search_baseline_points_mean,29,1262,347.6053882725832,20.5625,1613.6875,True
-B2,ct_search_baseline_points_mean,30,1262,338.16224247226626,12.8125,1886.375,True
-B2,ct_search_baseline_points_mean,31,1262,341.59043185419966,7.5,1905.125,True
-B2,ct_search_baseline_points_mean,32,1262,346.00747820919173,10.6875,2185.1875,True
-B2,ct_search_baseline_points_mean,33,1262,344.4723652931854,11.5625,1900.3125,True
-B2,ct_search_baseline_points_mean,34,1262,348.51366877971475,18.8125,1910.4375,True
-B2,ct_search_baseline_points_mean,35,1262,349.96369849445324,12.5,1961.6875,True
-B2,ct_search_baseline_points_mean,36,1262,347.9215035657686,21.4375,1847.125,True
-B2,ct_search_baseline_points_mean,37,1262,350.158131933439,11.5625,2101.3125,True
-B2,ct_search_baseline_points_mean,38,1262,346.98999603803486,19.0625,1532.1875,True
-B2,ct_search_baseline_points_mean,39,1262,339.71711568938196,14.0625,1854.5,True
-B2,ct_search_baseline_points_mean,40,1262,342.5891937400951,14.75,1887.1875,True
-B2,ct_search_baseline_points_mean,41,1262,346.4660756735341,7.0625,2128.75,True
-B2,ct_search_baseline_points_mean,42,1262,338.82245443740095,15.5625,1601.6875,True
-B2,ct_search_baseline_points_mean,43,1262,347.9871236133122,12.875,1478.75,True
-B2,ct_search_baseline_points_mean,44,1262,347.9783577654517,14.625,1696.0625,True
-B2,ct_search_baseline_points_mean,45,1262,343.3213648969889,17.3125,2048.5625,True
-B2,ct_search_baseline_points_mean,46,1262,345.40956814580034,11.125,2280.5625,True
-B2,ct_search_baseline_points_mean,47,1262,346.73271592709983,10.5,2382.875,True
-B2,ct_search_baseline_points_mean,48,1262,340.79313589540413,9.25,1856.4375,True
-B2,ct_search_baseline_points_mean,49,1262,352.0777040412044,11.8125,2412.8125,True
-B2,ct_search_baseline_points_mean,50,1262,343.5927595087163,18.6875,2031.625,True
-B2,ct_search_baseline_points_mean,51,1262,351.2166699683043,13.5,2182.375,True
-B2,ct_search_baseline_points_mean,52,1262,345.56943343898575,12.125,1548.25,True
-B2,ct_search_baseline_points_mean,53,1262,349.3856973058637,16.625,1685.1875,True
-B2,ct_search_baseline_points_mean,54,1262,343.61123217115687,12.125,2129.3125,True
-B2,ct_search_baseline_points_mean,55,1262,346.00534865293184,9.0,1988.375,True
-B2,ct_search_baseline_points_mean,56,1262,352.7251881933439,21.5625,2241.9375,True
-B2,ct_search_baseline_points_mean,57,1262,345.36009310618067,12.4375,1831.8125,True
-B2,ct_search_baseline_points_mean,58,1262,350.3226030110935,16.0625,2005.6875,True
-B2,ct_search_baseline_points_mean,59,1262,349.1655110935024,17.0,2127.1875,True
-B2,ct_search_baseline_points_mean,60,1262,351.7272187004754,18.5625,1872.9375,True
-B2,ct_search_expansion_points_mean,1,1262,33.70136687797147,0.0,453.4375,True
-B2,ct_search_expansion_points_mean,2,1262,33.22508914421553,0.0,348.5,True
-B2,ct_search_expansion_points_mean,3,1262,33.516442155309036,0.0,398.1875,True
-B2,ct_search_expansion_points_mean,4,1262,34.29927694136292,0.0,392.1875,True
-B2,ct_search_expansion_points_mean,5,1262,34.2993264659271,0.0,424.0,True
-B2,ct_search_expansion_points_mean,6,1262,33.46800713153724,0.0,281.8125,True
