group_key,group_name,protocol,item_order,source,source_model,display_model,role,metric,epoch,step,value
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,10,12620,41.729759216308594
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,15,18930,36.76696014404297
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,20,25240,20.88730812072754
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,25,31550,36.50656509399414
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,30,37860,23.624727249145508
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,35,44170,28.530635833740234
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,40,50480,28.753829956054688
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,45,56790,27.41028594970703
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,50,63100,23.539384841918945
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,55,69410,27.2636775970459
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,success/test,60,75720,23.640047073364258
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,5,6310,52.053619384765625
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,10,12620,54.87964630126953
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,15,18930,50.905906677246094
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,20,25240,20.084247589111328
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,25,31550,45.352298736572266
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,30,37860,23.158645629882812
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,35,44170,32.610504150390625
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,40,50480,35.9737434387207
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,45,56790,32.19475173950195
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,50,63100,23.4102840423584
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,55,69410,32.241798400878906
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,2,latest,A2-order-dyn seed43,A2 seed43,variant,precision/test,60,75720,23.765865325927734
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,5,6310,31.931072235107422
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,10,12620,38.98577880859375
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,15,18930,31.742889404296875
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,20,25240,33.427791595458984
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,25,31550,45.74070358276367
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,30,37860,45.26148986816406
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,35,44170,38.493438720703125
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,40,50480,43.20240783691406
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,45,56790,49.19365692138672
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,50,63100,50.228668212890625
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,55,69410,48.7035026550293
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,success/test,60,75720,46.904815673828125
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,5,6310,35.59080505371094
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,10,12620,51.85667419433594
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,15,18930,26.487964630126953
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,20,25240,45.12035369873047
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,25,31550,52.05032730102539
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,30,37860,53.95842742919922
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,35,44170,44.669586181640625
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,40,50480,47.59299850463867
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,45,56790,57.45732879638672
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,50,63100,58.192562103271484
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,55,69410,55.67833709716797
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,3,latest,A2-order-dyn seed44,A2 seed44,variant,precision/test,60,75720,52.62253952026367
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,5,6310,40.508750915527344
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,10,12620,45.74726867675781
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,15,18930,48.14332962036133
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,20,25240,39.235233306884766
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,25,31550,50.27462387084961
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,30,37860,48.41465759277344
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,35,44170,51.539390563964844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,40,50480,45.15864944458008
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,45,56790,52.009849548339844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,50,63100,50.39496994018555
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,55,69410,51.10831832885742
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,60,75720,51.04924011230469
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,65,82030,50.823856353759766
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,70,88340,51.04267120361328
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,75,94650,50.63348388671875
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,80,100960,52.06454849243164
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,85,107270,51.169586181640625
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,90,113580,50.49562454223633
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,95,119890,50.11487579345703
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,100,126200,51.32713317871094
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,105,132510,51.005470275878906
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,110,138820,51.780086517333984
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,115,145130,51.13895034790039
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,120,151440,50.530635833740234
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,125,157750,50.28336715698242
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,130,164060,50.265865325927734
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,135,170370,50.69475173950195
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,140,176680,50.808536529541016
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,145,182990,50.45623779296875
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,150,189300,50.191463470458984
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,155,195610,51.530635833740234
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,160,201920,51.91575241088867
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,165,208230,50.655364990234375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,170,214540,50.79759216308594
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,175,220850,50.11050796508789
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,success/test,180,227160,51.33588790893555
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,5,6310,37.89496994018555
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,10,12620,63.70459747314453
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,15,18930,59.5010986328125
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,20,25240,44.11050033569336
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,25,31550,56.38949966430664
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,30,37860,53.61378860473633
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,35,44170,61.447479248046875
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,40,50480,49.50328063964844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,45,56790,62.91575622558594
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,50,63100,58.61707305908203
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,55,69410,60.712249755859375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,60,75720,60.175048828125
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,65,82030,59.273521423339844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,70,88340,59.625816345214844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,75,94650,59.4135627746582
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,80,100960,61.36323928833008
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,85,107270,59.71772766113281
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,90,113580,58.65864181518555
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,95,119890,58.390594482421875
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,100,126200,59.970462799072266
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,105,132510,59.2625846862793
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,110,138820,60.71662902832031
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,115,145130,59.735233306884766
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,120,151440,58.92121887207031
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,125,157750,58.48139953613281
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,130,164060,58.725379943847656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,135,170370,59.138954162597656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,140,176680,59.5557975769043
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,145,182990,58.60393524169922
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,150,189300,58.289939880371094
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,155,195610,60.448585510253906
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,160,201920,60.785560607910156
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,165,208230,58.754920959472656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,170,214540,59.31838607788086
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,175,220850,58.21772766113281
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,0,long180,SeqTrack baseline 180ep,Baseline 180ep,baseline,precision/test,180,227160,60.1466064453125
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,5,6310,43.8829345703125
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,10,12620,46.891685485839844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,15,18930,39.85011291503906
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,20,25240,34.55689239501953
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,25,31550,35.318382263183594
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,30,37860,34.318382263183594
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,35,44170,30.64441680908203
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,40,50480,30.688186645507812
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,45,56790,31.52625846862793
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,50,63100,31.13020133972168
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,55,69410,32.23741912841797
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,60,75720,32.160831451416016
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,65,82030,30.799779891967773
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,70,88340,30.62691307067871
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,75,94650,30.563459396362305
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,80,100960,30.230850219726562
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,85,107270,30.891687393188477
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,90,113580,30.143325805664062
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,95,119890,30.683813095092773
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,100,126200,31.79102897644043
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,105,132510,32.11925506591797
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,110,138820,30.9989070892334
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,115,145130,31.001094818115234
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,120,151440,30.87417984008789
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,125,157750,31.04485511779785
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,130,164060,30.092998504638672
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,135,170370,31.653175354003906
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,140,176680,30.432165145874023
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,145,182990,30.528446197509766
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,150,189300,31.390588760375977
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,155,195610,30.460617065429688
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,160,201920,31.408098220825195
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,165,208230,30.278995513916016
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,170,214540,29.703500747680664
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,175,220850,30.40372085571289
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,success/test,180,227160,30.81728744506836
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,5,6310,54.50546646118164
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,10,12620,51.96061706542969
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,15,18930,55.76149368286133
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,20,25240,43.34901428222656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,25,31550,36.935447692871094
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,30,37860,43.185997009277344
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,35,44170,37.59190368652344
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,40,50480,35.52297592163086
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,45,56790,35.56892776489258
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,50,63100,32.852298736572266
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,55,69410,34.5032844543457
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,60,75720,35.11378860473633
