comparison,tracklet_key,success,precision,mean_iou,mean_center_error,center_error_gain
standard_true_minus_fixed,c7bb896c68f748c9b735ca9df26435de,-0.9999999999999858,0.0,8.113227942396772e-05,9.874679471061354e-05,-9.874679471061354e-05
standard_true_minus_fixed,ca3f0ced132845b4afce73a6f27a953e,-0.3333333333333286,0.0,-0.001632231854234223,0.0016236184176036395,-0.0016236184176036395
standard_true_minus_fixed,ca5b3ca5aea745ee8fe12b0f74d77f8e,-0.1250000000000071,-0.125,-0.00017837204008264163,0.0015189309928471673,-0.0015189309928471673
standard_true_minus_fixed,d0f5aace57684923b8a44b554b006fb2,0.0,0.0,-0.0014388098883978406,0.0015258647716810403,-0.0015258647716810403
standard_true_minus_fixed,d71462c2ae74472bae3adbf7a41b2fc7,0.0,0.0,-0.0001068184314257925,0.030333979539162614,-0.030333979539162614
standard_true_minus_fixed,db7d65690f2e412e887468596e2ddabf,0.0,0.0,-0.0014669627676905383,0.0010143727018229187,-0.0010143727018229187
standard_true_minus_fixed,dc762bf1bc694d3e8141bf592f9b1456,0.0,0.0,4.803293818883558e-05,-0.0032910117776747683,0.0032910117776747683
standard_true_minus_fixed,dce1fda2d70945c792dcc27074ec6aa9,0.0,0.0,4.664450552610555e-05,-5.356570526671156e-05,5.356570526671156e-05
standard_true_minus_fixed,e2878e5b8aa849a18e39baee3f3440bd,0.2439024390243958,0.1219512195121979,0.0013396851737014215,-0.0015586686485469792,0.0015586686485469792
standard_true_minus_fixed,e3f3d97fa9564422a37828d01c8a2f5f,2.391304347826079,1.7391304347826093,0.02183297006131779,-0.03848719234708936,0.03848719234708936
standard_true_minus_fixed,e561b60694dc4514b6dddcfc5a5b6a90,0.0,0.0,-0.0001967168331982183,0.00017803824073645003,-0.00017803824073645003
standard_true_minus_fixed,e5cabb9d6b474377a206feab4ec64d3f,0.0,0.0,-0.00039118268034932235,0.0009786262202611251,-0.0009786262202611251
standard_true_minus_fixed,e73ba8faf67d40c8b6b653489393ef8b,0.0,0.0,0.0006331035577415989,-0.0031209047357244613,0.0031209047357244613
standard_true_minus_fixed,eaaf60765ee8478f8e0bd4942571c6fb,0.0,0.1282051282051313,0.0004846071460486434,-0.0023664074084549513,0.0023664074084549513
standard_true_minus_fixed,ebb251e1e8b144c697dc28c22bb44b13,0.0,0.0,0.00012597484969212314,-0.00013459204396668034,0.00013459204396668034
standard_true_minus_fixed,ec221beba32448e4a9865e920aeefed5,0.3125000000000071,0.0,0.001057137438032485,-0.001125292614881701,0.001125292614881701
standard_true_minus_fixed,ec2a550c52b240d98c9c3bca3d06602f,0.0,0.0,-0.00011719263213066933,0.000889212917480009,-0.000889212917480009
standard_true_minus_fixed,ec5241e32939433baeb2b3955920b28c,-0.48387096774194305,-0.1612903225806548,-0.001199054383456355,0.0029192073387300232,-0.0029192073387300232
standard_true_minus_fixed,f1335e8d0b7c40988d9ab522b5993d3d,0.0,0.0,-1.3071978690715191e-05,4.919192548996643e-06,-4.919192548996643e-06
standard_true_minus_fixed,f2d9e6f194ee446eafc7a79fcb32994a,0.0,0.0,-0.0003484576782917248,0.00035187866441167837,-0.00035187866441167837
standard_true_minus_fixed,f3995943006145ca8a7bc375527f0aba,0.0,0.0,0.0,0.0004884536334159861,-0.0004884536334159861
standard_true_minus_fixed,f4af7fd215ee47aa8b64bac0443d7be8,0.0,0.0,0.0,0.0,0.0
standard_true_minus_fixed,f5c0c1968ef0486cb3183e521841352f,0.0,0.0,0.0002666812265741392,-0.0009434120318424916,0.0009434120318424916
standard_true_minus_fixed,f7f666bf92c049bea8fabc42a8831005,-0.4999999999999858,0.0,-0.0012882337252289044,0.0022379549492689624,-0.0022379549492689624
standard_true_minus_fixed,f987ba5f8e6243889a731f8cffe1934b,0.0,0.0,0.0002427496445015498,-0.0008344731862404142,0.0008344731862404142
standard_true_minus_fixed,fa6ddc168ffb4ab88b718f719357211e,0.0,0.30303030303032585,0.0021521849438114193,-0.005840528325397443,0.005840528325397443
standard_true_minus_fixed,fd4ce422e0db4ad3ab978a811ba04d3a,-0.13888888888889284,0.0,-0.000524067724096744,0.002006956092002299,-0.002006956092002299
standard_true_minus_fixed,fe050ab6b19d41d8bc2641f9835e9d1b,0.0,0.0,1.679297286505399e-06,-6.032949109779917e-05,6.032949109779917e-05
standard_true_minus_shuffled,007842c92eaf4351b5a9678f7e7094f3,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,045cd82a77a1472499e8c15100cb5ff3,0.0,0.0,0.0,-0.00563663373623946,0.00563663373623946
standard_true_minus_shuffled,06ff24b7f1e8479b934f1b74348028bc,0.45454545454545503,0.0,0.005885601666399565,-1.548406301259866,1.548406301259866
standard_true_minus_shuffled,0b2ef8648d3c467989b67d5a3ce2a3df,0.0,0.0,-5.075364947759731e-09,-0.006935675168716848,0.006935675168716848
standard_true_minus_shuffled,0bfc7d407d09490cba7ac57897fcb100,0.19999999999998863,0.0,0.0008785009523927245,-0.0015091362782503615,0.0015091362782503615
standard_true_minus_shuffled,0cfdfb5bbe8a41268271e24f2edefb9c,0.0,0.0,4.0809151163445634e-05,-2.2541120851149454e-05,2.2541120851149454e-05
standard_true_minus_shuffled,11a08ff383a6451bbda6b9af56cfa6e2,0.1612903225806548,0.8064516129032171,0.002548947162533066,-0.007753652190057914,0.007753652190057914
standard_true_minus_shuffled,1377fe4255444b1495d0ccb972d8ef98,0.0,0.0,0.0007076229865650152,-9.883890078435376e-05,9.883890078435376e-05
standard_true_minus_shuffled,143ecd5e93614768bdb3da695e76c409,0.0,-0.21739130434782794,0.0008425624853655722,0.001005178366410453,-0.001005178366410453
standard_true_minus_shuffled,19f5d51759454803ae8bbc45bfb92737,0.0,0.0,0.0009734465446177287,-0.0018041125210865872,0.0018041125210865872
standard_true_minus_shuffled,1a018f3bcdea44f9ab60912938495032,0.0,0.0,0.0,0.9805131450796338,-0.9805131450796338
standard_true_minus_shuffled,1e4a740fd22b44dda3eed861e6e3f170,0.0,0.0,0.0001780001417583943,-0.0004302736876617419,0.0004302736876617419
standard_true_minus_shuffled,1f8d7e8410ed435da374688590a13b0a,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,200c440c0e9b4627ad4f3047227016a2,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,2197057ff31949819b309f2c7ec9a113,0.0,0.0,-0.00047242399922764466,0.0009929071049478155,-0.0009929071049478155
standard_true_minus_shuffled,29d3fb54f8b746118133456815b12eeb,0.22727272727271952,0.0,0.0013293235164815176,-0.0007664272115840975,0.0007664272115840975
standard_true_minus_shuffled,29f69a7cb2c544c8a5ef26437a48e021,0.8064516129032384,0.6451612903225765,0.005993417574408966,-0.010522766134676953,0.010522766134676953
standard_true_minus_shuffled,2a42fd0e123c455fbaeb1c5f03dba0b2,0.0,0.0,-3.0637562692836795e-05,0.0003766757331036541,-0.0003766757331036541
standard_true_minus_shuffled,2cc84e32d40647b185276f8d7baf5322,7.499999999999993,13.333333333333329,0.06920933228952286,-0.27245445773133997,0.27245445773133997
standard_true_minus_shuffled,2e84949acbd84ea3857ca2a04e50b6a4,0.0,0.3333333333333286,0.0009690444495935036,-0.0017231833815971598,0.0017231833815971598
standard_true_minus_shuffled,2ef4b4d20b064d34b754f68e48f5a5c2,1.4285714285714377,0.5357142857142776,0.015699255359539865,-0.0168395703572497,0.0168395703572497
standard_true_minus_shuffled,307a3275c31f452eb9c7c66636c7bb27,0.0,0.0,-0.00010591185493313837,0.00047134285703642753,-0.00047134285703642753
standard_true_minus_shuffled,349232409f354033b215b5e37c3312ab,0.0,0.0,1.3124023887423064e-05,-9.091581193970688e-06,9.091581193970688e-06
standard_true_minus_shuffled,34daad97663c4e8ea00f842adc581ab5,0.0,0.0,-0.0016029528059282594,0.006858460162360969,-0.006858460162360969
standard_true_minus_shuffled,3620feb00d744241a94855f3a8913a78,-1.142857142857146,-1.1428571428571388,-0.011380248468138454,0.013666153346164056,-0.013666153346164056
standard_true_minus_shuffled,377df4ee88ec46c9be892080557263f6,0.0,0.0,7.474234908544375e-06,-1.426716108687831e-05,1.426716108687831e-05
standard_true_minus_shuffled,3eb275ac391e46aa8fad54e18a7b5a8f,0.0,0.0,0.00037976114506749203,-0.0013613645550865083,0.0013613645550865083
standard_true_minus_shuffled,3eff2b1ecf29497e9967dd21509431fe,0.3571428571428612,0.0,0.00236366548543554,-0.00523686396936851,0.00523686396936851
standard_true_minus_shuffled,486ade171d7a40e9b071de6d07f307aa,0.0,0.0,1.4435218704811348e-06,-2.3226694227940214e-06,2.3226694227940214e-06
standard_true_minus_shuffled,48d06a263b314b48bd41343ea5f5d158,0.0,0.0,5.482080053331728e-05,1.5858030903592724e-05,-1.5858030903592724e-05
standard_true_minus_shuffled,4a8058d0441a46d381995e1af1086039,0.3125,0.3125000000000142,0.0007096062277043291,-0.0018964587808779632,0.0018964587808779632
standard_true_minus_shuffled,52770232202d4ad1a98ed07d5b4c20b9,0.13888888888889994,0.4166666666666714,0.0009171201789739403,-0.004082747315049096,0.004082747315049096
standard_true_minus_shuffled,55527032f0174fefa3b051a24707bf08,0.1282051282051242,0.3846153846153726,0.001754705400305756,-0.004987366019268857,0.004987366019268857
standard_true_minus_shuffled,58ead1aad9b544b4b8126d8723f2764f,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,5cba59926dd04bcfaf994ab682e07460,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,6346de1c47584b34833d6df500d2ed6c,0.0,0.6250000000000142,0.0029371854625135363,-0.005074713504118034,0.005074713504118034
standard_true_minus_shuffled,63510eb8f6ed4b3189002b1f2648ea1f,-0.7692307692307665,2.307692307692328,-0.0062710658127100305,-0.05175605636466096,0.05175605636466096
standard_true_minus_shuffled,64b22104a573415a8c860fc22214619c,0.0,0.0,4.2710490531422396e-05,0.020268107537857016,-0.020268107537857016
standard_true_minus_shuffled,64ce64c25d424c3088db384021d8dbb3,0.0,0.0,-0.00010815981985856649,3.0619175582960456e-05,-3.0619175582960456e-05
standard_true_minus_shuffled,65acd0cbce474d9cb2eef362a1b279be,0.0,0.24390243902438868,0.000429811519722767,-0.0013578473553121917,0.0013578473553121917
standard_true_minus_shuffled,6786acf4f6b644639d550c608785320f,0.1428571428571388,0.0,0.0009479033305637152,-0.0007329282318128127,0.0007329282318128127
standard_true_minus_shuffled,68dbf490d231446f92fa7dbd366c8b93,0.21739130434782794,0.0,0.0005018081368539651,-0.0007989127039811361,0.0007989127039811361
standard_true_minus_shuffled,6ad58d370ed542a9a68e1fcf5a4f2ee7,0.0,0.0,-2.3187655436074373e-05,0.00023629487661436244,-0.00023629487661436244
standard_true_minus_shuffled,6dafc154a9ef43ff8fd680620dc90433,0.0,0.0,0.0008536329957281596,-4.345534432612097e-05,4.345534432612097e-05
standard_true_minus_shuffled,6f1f46b67f3d430cbf417e750fcec3c7,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,713b6bedc51f4d1b9802a13aec39aaf3,0.0,0.0,5.358644403563595e-05,-8.437955342399661e-05,8.437955342399661e-05
standard_true_minus_shuffled,71cb36c9a35343b7961454d5c3695a9f,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,720ca55c654a4ac8bfe9babd1c1072be,-0.20000000000000284,-0.4000000000000057,-0.003969048185012203,0.008342796197993052,-0.008342796197993052
standard_true_minus_shuffled,7328a1bef88b4e84aa2ee0d837effd8d,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,749bf5675a3d435a987f0b8582e93509,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,7581fd7e9c0f426cb0efb9ea1f3f2830,0.0,0.22727272727271952,-0.000660249420812109,0.0005887859298964321,-0.0005887859298964321
standard_true_minus_shuffled,77268b95b44a4b89ad17df89479de81c,-0.20833333333333215,0.0,-0.0007086937808672145,0.00087251408514466,-0.00087251408514466
standard_true_minus_shuffled,7a2612095f7840048f58d69a07e836a5,-1.1538461538461462,-0.9615384615384812,-0.009275834535331096,0.006138718262181764,-0.006138718262181764
standard_true_minus_shuffled,802bbdc22d21477f8803a39a5e7e98bf,0.0,0.0,2.667199830330702e-06,2.9661740274522508e-06,-2.9661740274522508e-06
standard_true_minus_shuffled,8096b5ad8e334c2eabffca9cf3bbf08a,0.0,0.0,0.0006029257526383169,-0.0007115128963780526,0.0007115128963780526
standard_true_minus_shuffled,84755505e70547af890aff9db860f692,0.0,0.0,-0.00020136315697971696,0.0013027126820555068,-0.0013027126820555068
standard_true_minus_shuffled,85269a87307a4ee3967e37b496e32280,0.0,0.0,0.0007353069502482046,0.00041198831430966365,-0.00041198831430966365
standard_true_minus_shuffled,856aeb4fa2024f1284c6290a44e9dec5,0.2702702702702666,-0.13513513513514397,-9.412465890001886e-05,0.0006664398082421585,-0.0006664398082421585
standard_true_minus_shuffled,898c8b3c29d64d80806dd5e5fc6c02d3,0.7142857142857082,0.0,0.0003915347674298131,-0.0004248803456400954,0.0004248803456400954
standard_true_minus_shuffled,8ce4fe54af77467d90c840465f69677f,0.0,0.0,0.00017776321121432126,-0.0004494093575965197,0.0004494093575965197
standard_true_minus_shuffled,8fba9861aa6d4d14b78c90fbb5372fb2,-0.27777777777777857,-0.27777777777777146,-0.0014738110113003966,0.0045874357406109345,-0.0045874357406109345
standard_true_minus_shuffled,96c353e8f14d4a63ba2b844d43cffc42,0.0,0.0,0.00299096423185663,-0.0018068538729991979,0.0018068538729991979
standard_true_minus_shuffled,98eef3fdea464efd92fb6aaf0ebe8c9a,0.0,0.0,-3.0994514214899294e-06,0.00020866866510504956,-0.00020866866510504956
standard_true_minus_shuffled,9c5151b34911482f8155ab55c3f5d32f,0.0,0.0,-1.4602394869819846e-05,-0.0015808046061600578,0.0015808046061600578
standard_true_minus_shuffled,9ca01ff2a1b54d2eafaed768e58783ad,0.0,0.0,0.0004877370251180624,-0.0013043321157327759,0.0013043321157327759
standard_true_minus_shuffled,9e5f09bc19cd473dae219194ada64f3d,0.0,0.0,0.00014366338174398585,-0.002170946689780573,0.002170946689780573
standard_true_minus_shuffled,a1cc58fdb3fa4a0097a315a77ce1be90,0.0,0.0,-0.00011534193161388817,0.00042120215954000173,-0.00042120215954000173
standard_true_minus_shuffled,a661e4cd1f644266a8307b4948082ae7,0.0,0.0,-0.00014905545446286528,-0.0006463521251784399,0.0006463521251784399
standard_true_minus_shuffled,a6ca1e8c4eee458cb4981e02f58c954f,0.0,0.0,0.0015642851579147354,-0.0011374732525032683,0.0011374732525032683
standard_true_minus_shuffled,a9916751b03c494dafa2eddc4496e702,0.0,0.0,0.001082886030063679,-0.000528706129006129,0.000528706129006129
standard_true_minus_shuffled,aa8f809da9ce441ab1b01fac18e6f97b,0.0,0.0,-5.154727306622142e-05,9.843434482081914e-05,-9.843434482081914e-05
standard_true_minus_shuffled,ab820b691d3446ea889a70cd429cd931,0.0,0.0,6.433068955769006e-05,-6.671219801096528e-05,6.671219801096528e-05
standard_true_minus_shuffled,afff27c4b3934c59837d2294137735d5,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,b673cf89298845398bf0252c52e5affd,0.0,0.0,-0.00010100043851712925,6.443189533559407e-05,-6.443189533559407e-05
standard_true_minus_shuffled,b9df4a8540da4a3a94d7911ead8c1bc8,-1.0,0.0,-0.007662839145113232,0.001821275418345314,-0.001821275418345314
standard_true_minus_shuffled,ba7ec913a8d8494e98ff60579a32acce,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,bbe3bc5ca1434a2ea802f5ed5062785e,-0.20000000000000284,-0.20000000000000284,-0.0012878364852545454,0.0014237231533778816,-0.0014237231533778816
standard_true_minus_shuffled,c283b224a9984736bff67a2f347866fa,0.4166666666666643,0.0,0.0011276183229370074,-0.30161213792209196,0.30161213792209196
standard_true_minus_shuffled,c7bb896c68f748c9b735ca9df26435de,0.0,0.0,-0.0007305056152443479,0.000482286097843343,-0.000482286097843343
standard_true_minus_shuffled,ca3f0ced132845b4afce73a6f27a953e,0.0,0.0,-0.0015495901521124233,0.0013093342056133828,-0.0013093342056133828
standard_true_minus_shuffled,ca5b3ca5aea745ee8fe12b0f74d77f8e,0.2499999999999929,-0.25,0.0015295967286729217,0.002223018133853061,-0.002223018133853061
standard_true_minus_shuffled,d0f5aace57684923b8a44b554b006fb2,0.0,0.0,0.0009877004587734994,-0.0005187307334294511,0.0005187307334294511
standard_true_minus_shuffled,d71462c2ae74472bae3adbf7a41b2fc7,0.0,0.0,-0.00010414571630040781,0.029587150069599666,-0.029587150069599666
standard_true_minus_shuffled,db7d65690f2e412e887468596e2ddabf,0.681818181818187,0.0,0.0035395759702439022,-9.366109279762558e-05,9.366109279762558e-05
standard_true_minus_shuffled,dc762bf1bc694d3e8141bf592f9b1456,0.0,0.0,7.129904413635813e-05,-0.00402650180579478,0.00402650180579478
standard_true_minus_shuffled,dce1fda2d70945c792dcc27074ec6aa9,0.0,0.0,6.799476698193807e-05,-2.880974451135998e-05,2.880974451135998e-05
standard_true_minus_shuffled,e2878e5b8aa849a18e39baee3f3440bd,0.2439024390243958,0.2439024390243958,0.002109552580149554,-0.0024180938080153314,0.0024180938080153314
standard_true_minus_shuffled,e3f3d97fa9564422a37828d01c8a2f5f,1.0869565217391184,0.0,0.0036836335160198574,-0.002193370029527686,0.002193370029527686
standard_true_minus_shuffled,e561b60694dc4514b6dddcfc5a5b6a90,0.0,0.0,-7.957603444164185e-05,-3.492564382573393e-05,3.492564382573393e-05
standard_true_minus_shuffled,e5cabb9d6b474377a206feab4ec64d3f,-0.4999999999999858,0.0,-0.0010442333945230864,0.0021882402647332433,-0.0021882402647332433
standard_true_minus_shuffled,e73ba8faf67d40c8b6b653489393ef8b,0.0,0.0,-4.077226461340899e-06,1.926126147466789e-06,-1.926126147466789e-06
standard_true_minus_shuffled,eaaf60765ee8478f8e0bd4942571c6fb,0.0,-0.6410256410256423,-0.0002546710625374038,0.01062465504951271,-0.01062465504951271
standard_true_minus_shuffled,ebb251e1e8b144c697dc28c22bb44b13,0.0,0.0,0.00012225600529847114,-0.00013333249930591595,0.00013333249930591595
standard_true_minus_shuffled,ec221beba32448e4a9865e920aeefed5,0.0,0.0,0.0005199981094899941,-0.00018519229992319808,0.00018519229992319808
standard_true_minus_shuffled,ec2a550c52b240d98c9c3bca3d06602f,0.0,0.0,1.798928497609431e-06,-0.00045070529486146427,0.00045070529486146427
standard_true_minus_shuffled,ec5241e32939433baeb2b3955920b28c,0.0,0.0,0.0004966799493956175,-0.0011447254449948874,0.0011447254449948874
standard_true_minus_shuffled,f1335e8d0b7c40988d9ab522b5993d3d,0.0,0.0,4.2831846349455915e-05,1.4669131413264092e-05,-1.4669131413264092e-05
standard_true_minus_shuffled,f2d9e6f194ee446eafc7a79fcb32994a,0.0,0.0,-0.0003421811925290452,0.00034569706719014826,-0.00034569706719014826
standard_true_minus_shuffled,f3995943006145ca8a7bc375527f0aba,0.0,0.0,0.0,0.0004884536334159861,-0.0004884536334159861
standard_true_minus_shuffled,f4af7fd215ee47aa8b64bac0443d7be8,0.0,0.0,0.0,0.0,0.0
standard_true_minus_shuffled,f5c0c1968ef0486cb3183e521841352f,0.0,0.0,0.0005321198195338273,-0.0017925710331646444,0.0017925710331646444
standard_true_minus_shuffled,f7f666bf92c049bea8fabc42a8831005,-0.4999999999999858,0.0,-0.0010117349720163427,0.0024052619467920117,-0.0024052619467920117
standard_true_minus_shuffled,f987ba5f8e6243889a731f8cffe1934b,0.0,0.0,-0.00022578905166348306,-0.000285453620523346,0.000285453620523346
standard_true_minus_shuffled,fa6ddc168ffb4ab88b718f719357211e,1.212121212121204,1.0606060606060765,0.00483942883525923,-0.01512911657984034,0.01512911657984034
standard_true_minus_shuffled,fd4ce422e0db4ad3ab978a811ba04d3a,0.13888888888888573,0.4166666666666572,0.000495124808616465,-0.001780835357869881,0.001780835357869881
standard_true_minus_shuffled,fe050ab6b19d41d8bc2641f9835e9d1b,0.0,0.0,-9.255800833007921e-05,0.00030705465820579647,-0.00030705465820579647
gap1124_M2_minus_A1,007842c92eaf4351b5a9678f7e7094f3,5.0,5.833333333333357,0.05773757884020714,-0.0920443584640119,0.0920443584640119
gap1124_M2_minus_A1,045cd82a77a1472499e8c15100cb5ff3,0.0,0.0,0.0,-0.3306093750277448,0.3306093750277448
gap1124_M2_minus_A1,06ff24b7f1e8479b934f1b74348028bc,0.882352941176471,2.6470588235294112,0.009134460832277896,0.10231477154611035,-0.10231477154611035
gap1124_M2_minus_A1,0b2ef8648d3c467989b67d5a3ce2a3df,-23.500000000000007,-49.75,-0.2578515339881464,5.189929067902054,-5.189929067902054
gap1124_M2_minus_A1,0bfc7d407d09490cba7ac57897fcb100,1.538461538461533,-0.3846153846153868,0.013870094886886397,-0.0006717190429372799,0.0006717190429372799
gap1124_M2_minus_A1,0cfdfb5bbe8a41268271e24f2edefb9c,3.80952380952381,1.6666666666666714,0.03764327517201971,-0.0303913033245769,0.0303913033245769
gap1124_M2_minus_A1,11a08ff383a6451bbda6b9af56cfa6e2,0.8823529411764639,11.470588235294116,0.01622374570737717,-0.2333432416992965,0.2333432416992965
gap1124_M2_minus_A1,143ecd5e93614768bdb3da695e76c409,-28.076923076923066,-39.230769230769226,-0.27961507718441586,0.7828665247501105,-0.7828665247501105
gap1124_M2_minus_A1,19f5d51759454803ae8bbc45bfb92737,-7.500000000000014,1.6666666666666714,-0.07082462478480689,-0.048412165747988206,0.048412165747988206
gap1124_M2_minus_A1,1a018f3bcdea44f9ab60912938495032,0.0,0.0,0.0,-0.8735635452766459,0.8735635452766459
gap1124_M2_minus_A1,1e4a740fd22b44dda3eed861e6e3f170,-1.1111111111111143,-5.555555555555557,-0.010073338077766891,0.1120817298964259,-0.1120817298964259
gap1124_M2_minus_A1,1f8d7e8410ed435da374688590a13b0a,3.75,3.3333333333333286,0.044416957391858025,-0.061423811366302344,0.061423811366302344
gap1124_M2_minus_A1,200c440c0e9b4627ad4f3047227016a2,0.0,0.0,0.00033538719049627796,-0.1963259139242055,0.1963259139242055
gap1124_M2_minus_A1,2197057ff31949819b309f2c7ec9a113,5.277777777777786,12.777777777777786,0.0512114129561001,-0.25632893977566584,0.25632893977566584
gap1124_M2_minus_A1,29d3fb54f8b746118133456815b12eeb,3.461538461538467,6.923076923076934,0.03053333519347512,-0.1278712692889088,0.1278712692889088
gap1124_M2_minus_A1,29f69a7cb2c544c8a5ef26437a48e021,0.0,2.352941176470594,-0.005522505250857623,-0.03914956659916041,0.03914956659916041
gap1124_M2_minus_A1,2a42fd0e123c455fbaeb1c5f03dba0b2,25.0,29.230769230769226,0.2494117820479227,-0.6099461302862815,0.6099461302862815
gap1124_M2_minus_A1,2cc84e32d40647b185276f8d7baf5322,5.833333333333336,8.333333333333343,0.052138794549132506,-0.1437357978412931,0.1437357978412931
gap1124_M2_minus_A1,2e84949acbd84ea3857ca2a04e50b6a4,2.7777777777777786,4.999999999999993,0.03590062798238852,-0.10873982831549822,0.10873982831549822
gap1124_M2_minus_A1,2ef4b4d20b064d34b754f68e48f5a5c2,3.75,14.6875,0.03738888189689438,-0.29243012100982807,0.29243012100982807
gap1124_M2_minus_A1,307a3275c31f452eb9c7c66636c7bb27,8.181818181818201,21.36363636363636,0.09028015350073859,-0.43832324674050654,0.43832324674050654
gap1124_M2_minus_A1,349232409f354033b215b5e37c3312ab,22.91666666666668,31.249999999999993,0.22411514862171666,-1.1274794590897435,1.1274794590897435
gap1124_M2_minus_A1,34daad97663c4e8ea00f842adc581ab5,-3.3333333333333286,-6.333333333333314,-0.03935874434756592,0.13901700991393853,-0.13901700991393853
gap1124_M2_minus_A1,3620feb00d744241a94855f3a8913a78,1.8421052631578902,9.736842105263158,0.018260531664577917,-0.2000071559816411,0.2000071559816411
gap1124_M2_minus_A1,377df4ee88ec46c9be892080557263f6,-1.538461538461533,-1.538461538461533,-0.008571855850500798,0.022813701915437745,-0.022813701915437745
gap1124_M2_minus_A1,3eb275ac391e46aa8fad54e18a7b5a8f,3.749999999999993,2.9166666666666856,0.027462661784381948,-0.06352721395614325,0.06352721395614325
gap1124_M2_minus_A1,3eff2b1ecf29497e9967dd21509431fe,2.2222222222222356,2.7777777777777715,0.02300870655378595,-0.037473029737472796,0.037473029737472796
gap1124_M2_minus_A1,48d06a263b314b48bd41343ea5f5d158,0.3125000000000142,-1.5624999999999858,0.0019265611806191796,0.03862890002891323,-0.03862890002891323
gap1124_M2_minus_A1,4a8058d0441a46d381995e1af1086039,8.333333333333357,12.222222222222243,0.08297291459583445,-0.25443653818558276,0.25443653818558276
gap1124_M2_minus_A1,52770232202d4ad1a98ed07d5b4c20b9,1.2500000000000142,-1.0,0.010253073536760526,0.011463872019943033,-0.011463872019943033
gap1124_M2_minus_A1,55527032f0174fefa3b051a24707bf08,4.761904761904766,16.66666666666667,0.04455702378694226,-0.3215894306263345,0.3215894306263345
gap1124_M2_minus_A1,6346de1c47584b34833d6df500d2ed6c,6.538461538461533,3.461538461538467,0.06931312781266874,-0.060423086733175146,0.060423086733175146
gap1124_M2_minus_A1,63510eb8f6ed4b3189002b1f2648ea1f,1.0714285714285694,1.0714285714285694,0.015736759085713925,-0.02226331766707168,0.02226331766707168
gap1124_M2_minus_A1,64b22104a573415a8c860fc22214619c,0.6250000000000036,-0.625,0.011926325003987881,0.008260433871757122,-0.008260433871757122
gap1124_M2_minus_A1,64ce64c25d424c3088db384021d8dbb3,5.000000000000014,6.666666666666671,0.053309107820547874,-0.12184588434549247,0.12184588434549247
gap1124_M2_minus_A1,65acd0cbce474d9cb2eef362a1b279be,-4.523809523809518,-11.42857142857143,-0.04184508141464238,0.2435070811832435,-0.2435070811832435
gap1124_M2_minus_A1,6786acf4f6b644639d550c608785320f,-1.3157894736842195,11.315789473684205,-0.011992082972062668,-0.2241548722175346,0.2241548722175346
gap1124_M2_minus_A1,68dbf490d231446f92fa7dbd366c8b93,0.0,0.0,5.901600881741409e-05,-0.005865068129413398,0.005865068129413398
gap1124_M2_minus_A1,6ad58d370ed542a9a68e1fcf5a4f2ee7,0.0,0.29411764705881893,-0.000447995324655448,-0.0037360311686884806,0.0037360311686884806
gap1124_M2_minus_A1,6dafc154a9ef43ff8fd680620dc90433,8.666666666666657,13.666666666666671,0.08883336558816579,-0.26229968009053106,0.26229968009053106
gap1124_M2_minus_A1,713b6bedc51f4d1b9802a13aec39aaf3,-3.3333333333333286,-3.333333333333343,-0.03498535073496922,0.06775976875629822,-0.06775976875629822
gap1124_M2_minus_A1,720ca55c654a4ac8bfe9babd1c1072be,-5.384615384615387,-7.692307692307693,-0.05244757455920346,0.15914198477154134,-0.15914198477154134
gap1124_M2_minus_A1,7328a1bef88b4e84aa2ee0d837effd8d,7.857142857142847,8.571428571428584,0.09010003875299333,-0.1996538762219425,0.1996538762219425
gap1124_M2_minus_A1,7581fd7e9c0f426cb0efb9ea1f3f2830,-1.9230769230769198,0.7692307692307594,-0.005494875421664602,-0.01424877341108291,0.01424877341108291
gap1124_M2_minus_A1,77268b95b44a4b89ad17df89479de81c,0.76923076923077,1.1538461538461533,0.0031350370015931217,-0.021851665993989355,0.021851665993989355
gap1124_M2_minus_A1,7a2612095f7840048f58d69a07e836a5,12.142857142857146,20.0,0.11868309240606523,-0.39922896092660115,0.39922896092660115
gap1124_M2_minus_A1,802bbdc22d21477f8803a39a5e7e98bf,0.0,1.4285714285714164,0.0030747552316875426,-0.023402696899478048,0.023402696899478048
gap1124_M2_minus_A1,84755505e70547af890aff9db860f692,22.50000000000002,18.90625,0.23025255441282133,-1.8532012265989382,1.8532012265989382
gap1124_M2_minus_A1,85269a87307a4ee3967e37b496e32280,0.0,0.8333333333333286,-0.0030407879978574526,0.0026357623223125515,-0.0026357623223125515
