run_id,epoch,legacy_search_used_rate,legacy_expansion_ratio,legacy_baseline_points,legacy_extension_points,legacy_predicted_displacement_m
SEARCH_LEGACY,48,0.03516244057052298,0.008790610142630745,349.68546949286844,10.266640253565768,1.5404120033205428
SEARCH_LEGACY,49,0.03506339144215531,0.008765847860538828,344.07433637083994,11.10523969889065,1.5559685618901498
SEARCH_LEGACY,50,0.03550911251980982,0.008877278129952456,348.1884904912837,10.506438193343898,1.5419736750624637
SEARCH_LEGACY,51,0.03615293185419968,0.00903823296354992,346.3447404912837,10.85008914421553,1.554941062267911
SEARCH_LEGACY,52,0.033874801901743266,0.008468700475435817,351.2119156101426,9.885003961965134,1.5253566936552878
SEARCH_LEGACY,53,0.034320522979397784,0.008580130744849446,339.30640847860536,10.17665412044374,1.5499476880837297
SEARCH_LEGACY,54,0.033676703645007924,0.008419175911251981,345.1437202852615,9.886143026941363,1.5388932801287167
SEARCH_LEGACY,55,0.03669770206022187,0.009174425515055467,341.4371533280507,10.929823692551505,1.5460008225387492
SEARCH_LEGACY,56,0.0356081616481775,0.008902040412044374,346.1239599841521,10.337212757527734,1.5588831891218664
SEARCH_LEGACY,57,0.033973851030110934,0.008493462757527733,340.9298732171157,9.93195324881141,1.5407346584812018
SEARCH_LEGACY,58,0.0356081616481775,0.008902040412044374,353.1342115689382,10.919572107765452,1.545889917662199
SEARCH_LEGACY,59,0.03456814580031696,0.00864203645007924,348.35469492868464,9.95686410459588,1.5443594519007602
SEARCH_LEGACY,60,0.03412242472266244,0.00853060618066561,343.77803090332804,10.02337559429477,1.5386086270897967
